Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
MNB__len=8_sup=0.7	1	0.07158492095662748	0.9943693693693694	0.13355516902367087	888
MNB__len=8_sup=0.7	macro_moyenne	0.5347848022759759	0.5860703825594693	0.21767038724204446	_
MNB__len=8_sup=0.3	0	0.98989898989899	0.056289488799540495	0.10652173913043478	13928
MNB__len=8_sup=0.3	1	0.06274957216200798	0.990990990990991	0.11802575107296136	888
MNB__len=8_sup=0.3	macro_moyenne	0.526324281030499	0.5236402398952658	0.11227374510169807	_
MNB__len=3_sup=0.9	0	0.9342999546896239	0.1480470993681792	0.2555934304307406	13928
MNB__len=3_sup=0.9	1	0.058926163851217385	0.8367117117117117	0.11009854041638883	888
MNB__len=3_sup=0.9	macro_moyenne	0.49661305927042065	0.4923794055399454	0.18284598542356473	_
MNB__len=3_sup=0.8	0	0.9429124334784712	0.13993394600804135	0.24370115661144104	13928
MNB__len=3_sup=0.8	1	0.060396893874029335	0.8671171171171171	0.11292806335704333	888
MNB__len=3_sup=0.8	macro_moyenne	0.5016546636762502	0.5035255315625793	0.1783146099842422	_
MNB__len=4_sup=0.4	0	0.9861722187303583	0.11265077541642735	0.20220375024163928	13928
MNB__len=4_sup=0.4	1	0.0654820415879017	0.9752252252252253	0.12272372989442358	888
MNB__len=4_sup=0.4	macro_moyenne	0.52582713015913	0.5439380003208263	0.16246374006803144	_
MNB__len=8_sup=0.2	0	0.9803122878479293	0.10367604824813326	0.18752029089020192	13928
MNB__len=8_sup=0.2	1	0.06437832571385746	0.9673423423423423	0.12072236666432438	888
MNB__len=8_sup=0.2	macro_moyenne	0.5223453067808934	0.5355091952952378	0.15412132877726314	_
MNB__len=4_sup=0.6	0	0.9933370349805664	0.12844629523262494	0.22747790705067078	13928
MNB__len=4_sup=0.6	1	0.0673069535151748	0.9864864864864865	0.12601596777673882	888
MNB__len=4_sup=0.6	macro_moyenne	0.5303219942478705	0.5574663908595557	0.17674693741370479	_
MNB__len=4_sup=0.7	0	0.9960585585585585	0.12701033888569788	0.22529291900152826	13928
MNB__len=4_sup=0.7	1	0.06756134969325153	0.9921171171171171	0.1265077541642734	888
MNB__len=4_sup=0.7	macro_moyenne	0.531809954125905	0.5595637280014075	0.17590033658290083	_
MNB__len=8_sup=0.1	0	0.9690875232774674	0.18681792073520964	0.31324866068741347	13928
MNB__len=8_sup=0.1	1	0.06635891517599539	0.9065315315315315	0.1236654120900223	888
MNB__len=8_sup=0.1	macro_moyenne	0.5177232192267314	0.5466747261333706	0.21845703638871788	_
