Modèles	Étiquettes	Précision	Rappel	F-mesure	Nombre d'occurences
len=1,2_DT10_abs-freq_	1	0.6350114416475973	0.625	0.6299659477866062	888
len=1,2_DT10_abs-freq_	macro_moyenne	0.8055633883033568	0.8010482481332568	0.8032858084824671	_
len=6,6_DT10_abs-freq_	0	0.9687700078252828	0.9777426766226307	0.9732356619617653	13928
len=6,6_DT10_abs-freq_	1	0.5915678524374176	0.5056306306306306	0.5452337583485124	888
len=6,6_DT10_abs-freq_	macro_moyenne	0.7801689301313501	0.7416866536266307	0.7592347101551389	_
len=10,10_DT10_abs-freq_	0	0.971813900385329	0.977814474439977	0.9748049531171714	13928
len=10,10_DT10_abs-freq_	1	0.614713216957606	0.5551801801801802	0.5834319526627219	888
len=10,10_DT10_abs-freq_	macro_moyenne	0.7932635586714675	0.7664973273100786	0.7791184528899466	_
len=2,3_DT10_abs-freq_	0	0.9749946417089377	0.979824813325675	0.9774037600716204	13928
len=2,3_DT10_abs-freq_	1	0.6568986568986569	0.6058558558558559	0.6303456356180434	888
len=2,3_DT10_abs-freq_	macro_moyenne	0.8159466493037972	0.7928403345907654	0.8038746978448319	_
len=5,7_DT10_abs-freq_	0	0.9686968838526913	0.9820505456634119	0.9753280091272106	13928
len=5,7_DT10_abs-freq_	1	0.6408045977011494	0.5022522522522522	0.5631313131313131	888
len=5,7_DT10_abs-freq_	macro_moyenne	0.8047507407769203	0.7421513989578321	0.7692296611292619	_
len=5,10_DT10_abs-freq_	0	0.9694792259533296	0.9783888569787479	0.973913664951401	13928
len=5,10_DT10_abs-freq_	1	0.6039473684210527	0.5168918918918919	0.5570388349514562	888
len=5,10_DT10_abs-freq_	macro_moyenne	0.7867132971871911	0.7476403744353199	0.7654762499514286	_
len=3,10_DT10_abs-freq_	0	0.9711866818440523	0.9801120045950603	0.97562893081761	13928
len=3,10_DT10_abs-freq_	1	0.6355263157894737	0.543918918918919	0.5861650485436893	888
len=3,10_DT10_abs-freq_	macro_moyenne	0.803356498816763	0.7620154617569896	0.7808969896806497	_
len=7,8_DT10_abs-freq_	0	0.9688011966664293	0.9765221137277427	0.9726463331783889	13928
len=7,8_DT10_abs-freq_	1	0.5791505791505791	0.5067567567567568	0.5405405405405406	888
len=7,8_DT10_abs-freq_	macro_moyenne	0.7739758879085041	0.7416394352422497	0.7565934368594647	_
len=2,5_DT10_abs-freq_	0	0.97035825988058	0.9801120045950603	0.975210744392056	13928
len=2,5_DT10_abs-freq_	1	0.6296791443850267	0.5304054054054054	0.5757946210268948	888
len=2,5_DT10_abs-freq_	macro_moyenne	0.8000187021328033	0.7552587050002328	0.7755026827094754	_
len=2,8_DT10_abs-freq_	0	0.9701450099516633	0.9798966111430213	0.9749964280611516	13928
len=2,8_DT10_abs-freq_	1	0.6256684491978609	0.527027027027027	0.572127139364303	888
len=2,8_DT10_abs-freq_	macro_moyenne	0.7979067295747622	0.7534618190850242	0.7735617837127273	_
len=4,9_DT10_abs-freq_	0	0.9678195063300092	0.9824813325674899	0.9750953076566787	13928
len=4,9_DT10_abs-freq_	1	0.6395864106351551	0.48761261261261263	0.5533546325878594	888
len=4,9_DT10_abs-freq_	macro_moyenne	0.8037029584825821	0.7350469725900513	0.7642249701222691	_
len=4,4_DT10_abs-freq_	0	0.9654710732154183	0.983701895462378	0.9745012269284115	13928
len=4,4_DT10_abs-freq_	1	0.6368	0.44819819819819817	0.5261070720423001	888
len=4,4_DT10_abs-freq_	macro_moyenne	0.8011355366077091	0.7159500468302881	0.7503041494853557	_
len=8,8_DT10_abs-freq_	0	0.9685751183814033	0.969270534175761	0.9689227015000359	13928
len=8,8_DT10_abs-freq_	1	0.5125284738041003	0.5067567567567568	0.5096262740656852	888
len=8,8_DT10_abs-freq_	macro_moyenne	0.7405517960927518	0.7380136454662589	0.7392744877828605	_
len=1,4_DT10_abs-freq_	0	0.9756729523535339	0.9732912119471568	0.9744806268420675	13928
len=1,4_DT10_abs-freq_	1	0.596529284164859	0.6193693693693694	0.6077348066298343	888
len=1,4_DT10_abs-freq_	macro_moyenne	0.7861011182591964	0.7963302906582631	0.7911077167359508	_
len=1,9_DT10_abs-freq_	0	0.9763671734274804	0.972932222860425	0.9746466717013701	13928
len=1,9_DT10_abs-freq_	1	0.5976520811099253	0.6306306306306306	0.6136986301369863	888
len=1,9_DT10_abs-freq_	macro_moyenne	0.7870096272687028	0.8017814267455279	0.7941726509191782	_
len=1,7_DT10_abs-freq_	0	0.9762899971173249	0.9726450315910397	0.9744641058840454	13928
len=1,7_DT10_abs-freq_	1	0.5946808510638298	0.6295045045045045	0.6115973741794312	888
len=1,7_DT10_abs-freq_	macro_moyenne	0.7854854240905773	0.8010747680477721	0.7930307400317382	_
len=1,10_DT10_abs-freq_	0	0.9762934140366047	0.9727886272257323	0.9745378695245631	13928
len=1,10_DT10_abs-freq_	1	0.5959488272921108	0.6295045045045045	0.6122672508214676	888
len=1,10_DT10_abs-freq_	macro_moyenne	0.7861211206643578	0.8011465658651185	0.7934025601730154	_
len=4,7_DT10_abs-freq_	0	0.967618778280543	0.9826249282021826	0.9750641208321459	13928
len=4,7_DT10_abs-freq_	1	0.6398809523809523	0.48423423423423423	0.5512820512820512	888
len=4,7_DT10_abs-freq_	macro_moyenne	0.8037498653307477	0.7334295812182084	0.7631730860570985	_
len=3,3_DT10_abs-freq_	0	0.9726623840114205	0.9783888569787479	0.9755172166941084	13928
len=3,3_DT10_abs-freq_	1	0.6265508684863523	0.5686936936936937	0.5962219598583235	888
len=3,3_DT10_abs-freq_	macro_moyenne	0.7996066262488863	0.7735412753362207	0.7858695882762159	_
len=2,6_DT10_abs-freq_	0	0.9699381707057068	0.9798966111430213	0.9748919604271582	13928
len=2,6_DT10_abs-freq_	1	0.6241610738255033	0.5236486486486487	0.5695039804041641	888
len=2,6_DT10_abs-freq_	macro_moyenne	0.797049622265605	0.7517726298958349	0.7721979704156612	_
len=9,10_DT10_abs-freq_	0	0.9718892694063926	0.9780298678920161	0.9749498997995992	13928
len=9,10_DT10_abs-freq_	1	0.6175	0.5563063063063063	0.5853080568720378	888
len=9,10_DT10_abs-freq_	macro_moyenne	0.7946946347031963	0.7671680870991612	0.7801289783358185	_
